#,FOIAID,name,active,agency,official name,npi,station number,state,facility type,visn,parent,taxonomy
251,4-251,ZZ HOT SPRINGS,True,,,,579DT,SOUTH DAKOTA,STNB,,,
252,4-252,HOUSTON VAMC,False,VA,MICHAEL E. DEBAKEY VA MEDICAL CENTER,1033168786,580,TEXAS,VAMC,VISN 16,,Hospitals
253,4-253,BEAUMONT OPC,False,VA,BEAUMONT,1528019593,580BY,TEXAS,OPC,VISN 16,HOUSTON VAMC,Ambulatory Health Care Facilities
254,4-254,HUNTINGTON VAMC,False,VA,HUNTINGTON VAMC,1669421319,581,WEST VIRGINIA,VAMC,VISN 9,,Hospitals
255,4-255,BARBOURSVILLE VETERANS HOME,False,OTHER,BARBOURSVILLE STATE HOME,,581DT,WEST VIRGINIA,STNB,VISN 9,HUNTINGTON VAMC,
256,4-256,INDIANAPOLIS VAMC,False,VA,RICHARD L. ROUDEBUSH VAMC,1811946361,583,INDIANA,VAMC,VISN 11,,Hospitals
257,4-257,ZZINDIANAPOLIS,True,VA,ZZRICHARD L ROUDEBUSH VAMC,,583A4,INDIANA,VAMC,,,
258,4-258,LAFAYETTE STATE HOME,False,VA,LAFAYETTE STATE HOME,,583DT,INDIANA,STNB,VISN 11,INDIANAPOLIS VAMC,
259,4-259,ZZ IOWA CITY VAMC,True,VA,,,584,IOWA,VAMC,,,
260,4-260,ZZ ILLINOIS,True,,,,584DT,ILLINOIS,SVH,,,
261,4-261,IRON MOUNTAIN VAMC,False,VA,Iron Mountain VA Medical Center,1679522213,585,MICHIGAN,VAMC,VISN 12,,Hospitals
262,4-262,JACOBETTI VETERANS HOME,False,OTHER,JACOBETTI VETERANS HOME,,585DT,MICHIGAN,STNB,VISN 12,IRON MOUNTAIN VAMC,
263,4-263,JACKSON VAMC,False,VA,G.V. (SONNY) MONTGOMERY,1992754543,586,MISSISSIPPI,VAMC,VISN 16,,Hospitals
264,4-264,VA HEARTLAND - WEST, VISN 15,False,VA,VA HEARTLAND - WEST, VISN 15 (589),1447209093,589,MISSOURI,VAMC,VISN 15,,Hospitals
265,4-265,HAMPTON (VAMC),False,VA,HAMPTON (VAMC),,590,VIRGINIA,VAMC,VISN 6,,
266,4-266,KERRVILLE,False,VA,SOUTH TEXAS HEALTH CARE SYSTEM - KERRVILLE DIVISION,1154370708,671A4,TEXAS,VAMC,VISN 17,SOUTH TEXAS HCS,Hospitals
267,4-267,ZZ KNOXVILLE VAMC,True,VA,,,592,IOWA,VAMC,,,
268,4-268,LAKE CITY,False,VA,LAKE CITY DIVISION,1508815630,573A4,FLORIDA,VAMC,VISN 8,N. FLORIDA_S. GEORGIA VHS,Hospitals
269,4-269,LEBANON VAMC,False,VA,LEBANON VA MEDICAL CENTER,1124077672,595,PENNSYLVANIA,VAMC,VISN 4,,Hospitals
270,4-270,LEBANON,False,VA,LEBANON VA MEDICAL CENTER,,595BY,PENNSYLVANIA,DENT,VISN 4,LEBANON VAMC,
271,4-271,LEXINGTON-LD VAMC,False,VA,LEXINGTON VA MEDICAL CENTER,,596,KENTUCKY,VAMC,VISN 9,,
272,4-272,LEXINGTON-CDD VAMC,False,VA,LEXINGTON VETERANS AFFAIRS MEDICAL CENTER,1255380242,596A4,KENTUCKY,VAMC,VISN 9,LEXINGTON-LD VAMC,Hospitals
273,4-273,ZZ GREATER NEBRASKA HCS,True,VA,VA GREATER NEBRASKA HEALTHCARE SYSTEM - LINCOLN DIVISION,,597,NEBRASKA,VAMC,,,
274,4-274,CENTRAL ARKANSAS HCS,False,VA,CENTRAL ARKANSAS HEALTH CARE SYSTEM - LITTLE ROCK ,1619926268,598,ARKANSAS,VAMC,VISN 16,,Hospitals
275,4-275,NORTH LITTLE ROCK, AR VANPH,False,VA,NORTH LITTLE ROCK, AR VANPH,1467402826,598A0,ARKANSAS,VANPH,VISN 16,CENTRAL ARKANSAS HCS,Hospitals
276,4-276,LITTLE ROCK, AR STATE HOME,False,VA,LITTLE ROCK, AR STATE HOME,,598DT,ARKANSAS,STNB,VISN 16,CENTRAL ARKANSAS HCS,
277,4-277,LIVERMORE VAMC,False,VA,PALO ALTO HEALTH CARE SYSTEM - LIVERMORE DIVSION,1033168133,640A4,CALIFORNIA,VAMC,VISN 21,PALO ALTO HCS,Hospitals
278,4-278,LONG BEACH,CA VAMC,False,VA,VA LONG BEACH HEALTHCARE SYSTEM,1003866468,600,CALIFORNIA,VAMC,VISN 22,,Hospitals
279,4-279,LOUISVILLE, KY VAMC,False,VA,Louisville VA Medical Center,1144279597,603,KENTUCKY,VAMC,VISN 9,,Hospitals
280,4-280,LYONS- VA NEW JERSEY HCS,False,VA,NEW JERSEY HEALTH CARE SYSTEM - LYONS CAMPUS,1396794293,561A4,NEW JERSEY,VAMC,VISN 3,EAST ORANGE-VA NEW JERSEY HCS,Hospitals
281,4-281,LOMA LINDA VAMC,False,VA,JERRY L. PETTIS MEMORIAL VA MEDICAL CENTER (605),1609827153,605,CALIFORNIA,VAMC,VISN 22,,Hospitals
282,4-282,MADISON, WI VA HOSP,False,VA,WILLIAM S. MIDDLETON MEMORIAL VA HOSPITAL,1275583619,607,WISCONSIN,VAMC,VISN 12,,Hospitals
283,4-283,KING,False,OTHER,WISCONSIN VETERANS HOME,,607DT,WISCONSIN,SVH,VISN 12,MADISON, WI VA HOSP,
284,4-284,MANCHESTER VAMC,False,VA,MANCHESTER VAMC,1477653731,608,NEW HAMPSHIRE,VAMC,VISN 1,,Ambulatory Health Care Facilities
285,4-285,ZZ MARION VAMC,True,VA,,,609,ILLINOIS,VAMC,,,
286,4-286,ZZ EVANSVILLE SOC,True,VA,,,609BY,INDIANA,OPC,,,
287,4-287,MARION, IN,False,VA,NORTHERN INDIANA HEALTH CARE SYSTEM - MARION DIVISION,1225087786,610,INDIANA,VAMC,VISN 11,,Hospitals
288,4-288,MARLIN,False,VA,Marlin, Tx  VAMC,,674A5,TEXAS,VAMC,VISN 17,CENTRAL TEXAS HCS (674),
289,4-289,NORTHERN CALIFORNIA HCS,False,VA,NORTHERN CALIFORNIA HEALTH CARE SYSTEM - MARTINEZ DIVISION,1194826685,612,CALIFORNIA,VAMC,VISN 21,,Hospitals
290,4-290,OAKLAND,False,VA,OAKLAND OPC,1023058609,612BY,CALIFORNIA,OPC,VISN 21,NORTHERN CALIFORNIA HCS,Ambulatory Health Care Facilities
291,4-291,MARTINSBURG VAMC,False,VA,MARTINSBURG VAMC,1366492738,613,WEST VIRGINIA,VAMC,VISN 5,,Hospitals
292,4-292,MEMPHIS VAMC,False,VA,MEMPHIS, TN VAMC,1255381695,614,TENNESSEE,VAMC,VISN 9,,Hospitals
293,4-293,MINNEAPOLIS VAMC,False,VA,MINNEAPOLIS VAMC,1447209804,618,MINNESOTA,VAMC,VISN 23,,Hospitals
294,4-294,TWIN PORTS CBOC,False,VA,TWIN PORTS CBOC,1740229764,618BY,WISCONSIN,OPC,VISN 23,MINNEAPOLIS VAMC,Ambulatory Health Care Facilities
295,4-295,MINNEAPOLIS (STATE VET HOME),False,VA,MINNEAPOLIS (STATE VET HOME),,618DT,MINNESOTA,STNB,VISN 23,MINNEAPOLIS VAMC,
296,4-296,HASTINGS (STATE VET HOME),False,VA,HASTINGS (STATE VET HOME),,618DU,MINNESOTA,STNB,VISN 23,MINNEAPOLIS VAMC,
297,4-297,CENTRAL ALABAMA HCS,False,VA,CENTRAL ALABAMA HEALTH CARE SYSTEM - MONTGOMERY DIVISION,1174573547,619,ALABAMA,VAMC,VISN 7,,Hospitals
298,4-298,HUDSON VALLEY HCS VAMC,False,VA,VA HUDSON VALLEY HEALTH CARE SYSTEM - MONTROSE DIVISION,1326097700,620,NEW YORK,VAMC,VISN 3,,Hospitals
299,4-299,MOUNTAIN HOME VAMC,False,VA,MOUNTAIN HOME VAMC,1831148253,621,TENNESSEE,VAMC,VISN 9,,Hospitals
300,4-300,ZZ MURFREESBORO VAMC,True,VA,,,622,TENNESSEE,VAMC,,,
301,4-301,JACK C. MONTGOMERY VAMC,False,VA,MUSKOGEE, OK VAMC,1598714925,623,OKLAHOMA,VAMC,VISN 16,,Hospitals
302,4-302,TULSA OUTPATIENT CLINIC,False,VA,TULSA, OK CBOC,1750320776,623BY,OKLAHOMA,CBOC,VISN 16,JACK C. MONTGOMERY VAMC,Ambulatory Health Care Facilities
303,4-303,TENNESSEE VALLEY HCS,False,VA,VA TENNESSEE VALLEY HEALTHCARE SYSTEM - NASHVILLE DIVISION,1700835154,626,TENNESSEE,VAMC,VISN 9,,Hospitals
304,4-304,ZZNASHVILLE,True,VA,,,626B0,TENNESSEE,NHC,,,
305,4-305,ZZNASHVILLE,True,VA,ZZNASHVILLE,,626BZ,TENNESSEE,OPC,,,
306,4-306,NEWINGTON,False,VA,NEWINGTON,,689A4,CONNECTICUT,VAMC,VISN 1,CONNECTICUT HCS (689),
307,4-307,ZZ ROCKY HILL STNB,True,,,,627DT,CONNECTICUT,STNB,,,
308,4-308,SE Louisiana Veterans HCS,False,VA,VA SE Louisiana Veterans HCS,1952351389,629,LOUISIANA,VAMC,VISN 16,,Hospitals
309,4-309,New Orleans-BROPC,False,VA,VA Baton Rouge Outpatient Clinic,1437101235,629BY,LOUISIANA,OPC,VISN 16,SE Louisiana Veterans HCS,Ambulatory Health Care Facilities
310,4-310,New Orleans-Jackson,False,OTHER,Louisiana War Veterans Home,,629DT,LOUISIANA,STNB,VISN 16,SE Louisiana Veterans HCS,
311,4-311,NEW YORK HHS,False,VA,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NEW YORK DIVISION,1083663124,630,NEW YORK,VAMC,VISN 3,,Hospitals
312,4-312,ZZ BRONX SOC,True,VA,NULL,,630BY,NEW YORK,OPC,,,
313,4-313,NORTHAMPTON VAMC,False,VA,NORTHAMPTON VAMC,1780634162,631,MASSACHUSETTS,VAMC,VISN 1,,Hospitals
314,4-314,SPRINGFIELD,False,VA,SPRINGFIELD OPC,,631BY,MASSACHUSETTS,OPC,VISN 1,NORTHAMPTON VAMC,
315,4-315,HOLYOKE (STNB),False,OTHER,HOLYOKE SOLDIERS NURSING HOME,,631DT,MASSACHUSETTS,STNB,VISN 1,NORTHAMPTON VAMC,
316,4-316,NORTHPORT,False,VA,Northport,NY VAMC,1033169412,632,NEW YORK,VAMC,VISN 3,,Hospitals
317,4-317,OKLAHOMA CITY VAMC,False,VA,OKLAHOMA CITY VA MEDICAL CENTER,1184673550,635,OKLAHOMA,VAMC,VISN 16,,Hospitals
318,4-318,ARDMORE (SVH),False,VA,ARDMORE CENTER,,635DT,OKLAHOMA,SVH,VISN 16,OKLAHOMA CITY VAMC,
319,4-319,NORMAN (SVH),False,VA,NORMAN CENTER,,635DU,OKLAHOMA,SVH,VISN 16,OKLAHOMA CITY VAMC,
320,4-320,SULPHUR (SVH),False,VA,SULPHUR CENTER,,635DV,OKLAHOMA,SVH,VISN 16,OKLAHOMA CITY VAMC,
321,4-321,CLINTON (SVH),False,VA,CLINTON CENTER,,635DW,OKLAHOMA,SVH,VISN 16,OKLAHOMA CITY VAMC,
322,4-322,ZZ TALIHINA,True,VA,ZZ TALIHINA,,635DX,OKLAHOMA,STNB,,,
323,4-323,VA NWIHS, OMAHA DIVISION,False,VA,VA CENTRAL PLAINS HEALTH NETWORK - OMAHA DIVISION,1679523054,636,NEBRASKA,VAMC,VISN 23,,Hospitals
324,4-324,ASHEVILLE VAMC,False,VA,ASHEVILLE VAMC,1558311357,637,NORTH CAROLINA,VAMC,VISN 6,,Hospitals
325,4-325,PALO ALTO HCS,False,VA,PALO ALTO HEALTH CARE SYSTEM - PALO ALTO DIVSION,1942259320,640,CALIFORNIA,VAMC,VISN 21,,Hospitals
326,4-326,MENLO PARK,False,VA,PALO ALTO HEALTH CARE SYSTEM - MENLO PARK DIVSION,1750330213,640A0,CALIFORNIA,VANPH,VISN 21,PALO ALTO HCS,Hospitals
327,4-327,PERRY POINT,False,VA,PERRY POINT VAMC,1750331831,512A5,MARYLAND,VAMC,VISN 5,MARYLAND HCS (512),Hospitals
328,4-328,PHILADELPHIA, PA VAMC,False,VA,PHILADELPHIA, PA VAMC,1659321693,642,PENNSYLVANIA,VAMC,VISN 4,,Hospitals
329,4-329,ZZ PHILADELPHIA (SOC),True,VA,ZZ PHILADELPHIA (SOC),,642BY,PENNSYLVANIA,OPC,,,
330,4-330,PHOENIX VAMC,False,VA,,1437109832,644,ARIZONA,VAMC,VISN 18,,Hospitals
331,4-331,PITTSBURGH (HD), PA VAMC,False,VA,PITTSBURGH HEALTHCARE SYSTEM - HIGHLAND DRIVE DIVISION,1568411486,646A5,PENNSYLVANIA,VAMC,VISN 4,PITTSBURGH HCS (646),Hospitals
332,4-332,PITTSBURGH (UD), PA VAMC,False,VA,PITTSBURGH HEALTH CARE SYSTEM - UNIVERSITY DRIVE DIVISION,1811947815,646,PENNSYLVANIA,VAMC,VISN 4,PITTSBURGH HCS (646),Hospitals
333,4-333,ZZ POPLAR BLUFF VAMC,True,VA,JOHN J. PERSHING,,647,MISSOURI,VAMC,,,
334,4-334,PORTLAND (OR) VAMC,False,VA,PORTLAND, OREGON VA MEDICAL CENTER,1962452441,648,OREGON,VAMC,VISN 20,,Hospitals
335,4-335,VANCOUVER,WA DIV PORTLAND VAMC,False,VA,VANCOUVER,WA DIV PORTLAND VAMC,1487698601,648A4,WASHINGTON,VAMC,VISN 20,PORTLAND (OR) VAMC,Ambulatory Health Care Facilities
336,4-336,ZZPORTLAND,OR SOC,True,VA,ZZPORTLAND,OR SOC,,648BY,OREGON,OPC,,,
337,4-337,NORTHERN ARIZONA HCS,False,VA,NORTHERN ARIZONA HEALTH CARE SYSTEM - PRESCOTT DIVISION,1275583684,649,ARIZONA,VAMC,VISN 18,,Hospitals
338,4-338,PROVIDENCE VAMC,False,VA,PROVIDENCE VAMC,1306896733,650,RHODE ISLAND,VAMC,VISN 1,,Hospitals
339,4-339,BRISTOL,False,VA,BRISTOL SVH,,650DT,RHODE ISLAND,STNB,VISN 1,PROVIDENCE VAMC,
340,4-340,RICHMOND VAMC,False,VA,RICHMOND, VA VAMC,1619927027,652,VIRGINIA,VAMC,VISN 6,,Hospitals
341,4-341,ROSEBURG HCS,False,VA,ROSEBURG HCS,1174572549,653,OREGON,VAMC,VISN 20,,Hospitals
342,4-342,SIERRA NEVADA HCS,False,VA,VA SIERRA NEVADA HEALTH CARE SYSTEM (654),1639128069,654,NEVADA,VAMC,VISN 21,,Hospitals
343,4-343,SAGINAW,False,VA,Aleda E. Lutz VA Medical Center,1164471066,655,MICHIGAN,VAMC,VISN 11,,Hospitals
344,4-344,SAGINAW (DENT),False,VA,SAGINAW (DENT),,655BY,MICHIGAN,DENT,VISN 11,SAGINAW,
345,4-345,ST. CLOUD VAMC,False,VA,VAMC ST. CLOUD, MN,1588614325,656,MINNESOTA,VAMC,VISN 23,,Hospitals
346,4-346,ST. LOUIS MO VAMC-JC DIVISION,False,VA,VA HEARTLAND-EAST, VISN 15 HCS JOHN COCHRAN MEMORIAL HOSPITAL,,657,MISSOURI,VAMC,VISN 15,VA HEARTLAND-EAST VISN15 (657),
347,4-347,ST. LOUIS MO VAMC-JB DIVISION,False,VA,VA HEARTLAND-EAST, VISN 15 HCS JEFFERSON BARRACKS,1275582710,657A0,MISSOURI,VAMC,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,Hospitals
348,4-348,ZZFT. LEONARD WOOD MO USAH,True,OTHER,FORT LEONARD WOOD NON-VA HOSPITAL (657CN) (ARMY),,657CN,MISSOURI,USAH,,,
349,4-349,ZZ ST. JAMES STATE HOME,True,,ST. JAMES STATE HOME (657DT),,657DT,MISSOURI,STNB,,,
350,4-350,MT. VERNON STATE HOME,False,OTHER,MT. VERNON MO STATE HOME (657DU),,657DU,MISSOURI,STNB,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,
351,4-351,SALEM VAMC,False,VA,SALEM VAMC,1841242377,658,VIRGINIA,VAMC,VISN 6,,Hospitals
352,4-352,SALISBURY VAMC,False,VA,SALISBURY,VAMC,1750333282,659,NORTH CAROLINA,VAMC,VISN 6,,Hospitals
353,4-353,WINSTON-SALEM,False,VA,WINSTON-SALEM,OPC,1073557559,659BY,NORTH CAROLINA,OPC,VISN 6,SALISBURY VAMC,Ambulatory Health Care Facilities
354,4-354,SALT LAKE CITY HCS,False,VA,VA SALT LAKE CITY HEALTH CARE SYSTEM (660),1043260862,660,UTAH,VAMC,VISN 19,,Hospitals
355,4-355,SAN FRANCISCO VAMC,False,VA,,1790735231,662,CALIFORNIA,VAMC,VISN 21,,Hospitals
356,4-356,YOUNTVILLE STNB,False,,,,662DT,CALIFORNIA,STNB,VISN 21,SAN FRANCISCO VAMC,
357,4-357,PUGET SOUND HCS,False,VA,PUGET SOUND HEALTH CARE SYSTEM - SEATTLE DIVISION,1770533218,663,WASHINGTON,VAMC,VISN 20,,Hospitals
358,4-358,ORTING,False,VA,PUGET SOUND HEALTH CARE SYSTEM - ORTING STATE HOME,,663DT,WASHINGTON,STNB,VISN 20,PUGET SOUND HCS,
359,4-359,RETSIL,False,VA,PUGET SOUND HEALTH CARE SYSTEM - RETSIL STATE HOME,,663DU,WASHINGTON,STNB,VISN 20,PUGET SOUND HCS,
360,4-360,SAN DIEGO HCS,False,VA,VA SAN DIEGO HEALTHCARE SYSTEM (664),1891747333,664,CALIFORNIA,VAMC,VISN 22,,Hospitals
361,4-361,NAVAL MEDICAL CENTER SAN DIEGO,False,NAVY,NAVAL MEDICAL CENTER SAN DIEGO,,664CU,CALIFORNIA,USNH,VISN 22,SAN DIEGO HCS,
362,4-362,ZZ SEPULVEDA,True,VA,ZZ SEPULVEDA DIVISION,,665,CALIFORNIA,VAMC,,,
363,4-363,SHERIDAN, WY VAMC,False,VA,SHERIDAN VAMC,1396795845,666,WYOMING,VAMC,VISN 19,,Hospitals
364,4-364,BUFFALO, WY VET HOME,False,OTHER,VETERAN HOME OF WYOMING,,666DT,WYOMING,STNB,VISN 19,SHERIDAN, WY VAMC,
365,4-365,SHREVEPORT VAMC,False,VA,OVERTON BROOKS VA MEDICAL CENTER,1891745626,667,LOUISIANA,VAMC,VISN 16,,Hospitals
366,4-366,SHREVEPORT ARMY HOSP,False,,,,667CN,LOUISIANA,USAH,,SHREVEPORT VAMC,
367,4-367,SPOKANE VAMC,False,VA,SPOKANE VAMC,1124078969,668,WASHINGTON,VAMC,VISN 20,,Hospitals
368,4-368,ZZ SYRACUSE,True,VA,,,670,NEW YORK,VAMC,,,
369,4-369,ZZ OXFORD,True,,OXFORD STATE HOME,,670DT,NEW YORK,STNB,,,
370,4-370,SOUTH TEXAS HCS,False,VA,SOUTH TEXAS HEALTH CARE SYSTEM - SAN ANTONIO DIVISION,1922058569,671,TEXAS,VAMC,VISN 17,,Hospitals
371,4-371,MC ALLEN OUTPATIENT CLINIC,False,OTHER,SOUTH TEXAS HEALTH CARE SYSTEM - Mc Allen Outpatient Clinic,,671B0,TEXAS,OPC,VISN 17,,
372,4-372,FRANK TEJEDA,False,OTHER,SOUTH TEXAS HEALTH CARE SYSTEM - FRANK TEJEDA OUTPATIENT CLINIC,1720034473,671BY,TEXAS,OPC,VISN 17,SOUTH TEXAS HCS,Ambulatory Health Care Facilities
373,4-373,CORPUS CHRISTI,False,OTHER,SOUTH TEXAS HEALTH CARE SYSTEM - CORPUS CHRISTI OUTPATIENT CLINIC,1255383253,671BZ,TEXAS,OPC,VISN 17,SOUTH TEXAS HCS,Ambulatory Health Care Facilities
374,4-374,BROOKE ARMY MEDICAL CENTER,False,ARMY,BROOKE ARMY MEDICAL CENTER,,671CN,TEXAS,USAH,VISN 17,SOUTH TEXAS HCS,
375,4-375,CORPUS CHRISTI NAVAL HOSPITAL,False,NAVY,CORPUS CHRISTI NAVAL HOSPITAL,,671CT,TEXAS,USNH,VISN 17,SOUTH TEXAS HCS,
376,4-376,SAN JUAN VAMC,False,VA,SAN JUAN VA MEDICAL CENTER,1235189770,672,PUERTO RICO,VAMC,VISN 8,,Hospitals
377,4-377,TAMPA VAMC,False,VA,JAMES A.HALEY VETERANS' HOSPITAL,,673,FLORIDA,VAMC,VISN 8,,
378,4-378,ORLANDO OPC,False,VA,ORLANDO VA HEALTHCARE CENTER OPC,,673BY,FLORIDA,OPC,VISN 8,TAMPA VAMC,
379,4-379,PASCO OPC,False,VA,PORT RICHEY OUTPATIENT CLINIC,1669419149,673BZ,FLORIDA,OPC,VISN 8,TAMPA VAMC,Ambulatory Health Care Facilities
380,4-380,CENTRAL TEXAS HCS,False,VA,CENTRAL TEXAS HEALTH CARE SYSTEM - TEMPLE DIVISION,,674,TEXAS,VAMC,VISN 17,,
381,4-381,TOMAH VAMC,False,VA,TOMAH VAMC,1356391775,676,WISCONSIN,VAMC,VISN 12,,Hospitals
382,4-382,ZZ EASTERN KANSAS HCS,True,VA,EASTERN KANSAS HEALTH CARE SYSTEM - TOPEKA DIVISION,,677,KANSAS,VAMC,,,
383,4-383,SOUTHERN ARIZONA VA HCS,False,VA,SOUTHERN ARIZONA HEALTH CARE SYSTEM - TUCSON DIVISION,1568412880,678,ARIZONA,VAMC,VISN 18,,Hospitals
384,4-384,TUSCALOOSA,False,VA,TUSCALOOSA VA MEDICAL CENTER,1801846126,679,ALABAMA,VAMC,VISN 7,,Hospitals
385,4-385,TUSKEGEE VAMC,False,VA, CENTRAL ALABAMA HEALTH CARE SYSTEM - TUSKEGEE DIVISION,1659321131,619A4,ALABAMA,VAMC,VISN 7,CENTRAL ALABAMA HCS,Hospitals
386,4-386,ZZ VANCOUVER VAMC,True,VA,,,683,WASHINGTON,VAMC,,,
387,4-387,WACO,False,VA,Waco, Tx VAMC,1124078563,674A4,TEXAS,VAMC,VISN 17,CENTRAL TEXAS HCS,Hospitals
388,4-388,ZZ LEAVENWORTH VAMC,True,VA,,,686,KANSAS,VAMC,,,
389,4-389,WALLA WALLA VAMC,False,VA,JONATHAN M. WAINWRIGHT MEMORIAL VA MEDICAL CENTER,1356393805,687,WASHINGTON,VAMC,VISN 20,,Hospitals
390,4-390,WASHINGTON,False,VA,WASHINGTON,1336198704,688,DISTRICT OF COLUMBIA,VAMC,VISN 5,,Hospitals
391,4-391,WALTER REED,False,ARMY,WALTER REED ARMY HOSPITAL,,688CN,DISTRICT OF COLUMBIA,USAH,VISN 5,WASHINGTON,
392,4-392,ST. ELIZABETHS,False,VA,ST ELIZABETHS,,688DB,DISTRICT OF COLUMBIA,OTHER,VISN 5,WASHINGTON,
393,4-393,D.C. STATE HOME,False,VA,STATE HOME,,688DU,DISTRICT OF COLUMBIA,STNB,VISN 5,WASHINGTON,
394,4-394,CONNECTICUT HCS,False,VA,CONNECTICUT HEALTH CARE SYSTEM - WEST HAVEN DIVISION,1245289610,689,CONNECTICUT,VAMC,VISN 1,,Hospitals
395,4-395,ZZ WEST ROXBURY,True,VA,,,690,MASSACHUSETTS,VAMC,,,
396,4-396,WEST LA VAMC,False,VA,VA GREATER LOS ANGELES HEALTHCARE SYSTEM - WEST LOS ANGELES DIVISION,1326097775,691,CALIFORNIA,VAMC,VISN 22,,Hospitals
397,4-397,ZZ BRENTWOOD,True,VA,ZZ BRENTWOOD,,691A0,CALIFORNIA,VANPH,,,
398,4-398,WLA DOMICILIARY,False,VA,WEST LOS ANGELES VA DOMICILIARY,,691BU,CALIFORNIA,DOM,VISN 22,WEST LA VAMC,
399,4-399,WHITE CITY VAMC,False,VA,VA Southern Oregon Rehabilitation Center & Clinics,1003917592,692,OREGON,VAMC,VISN 20,,Ambulatory Health Care Facilities
400,4-400,WILKES-BARRE VAMC,False,VA,WILKES-BARRE VAMC,1952351967,693,PENNSYLVANIA,VAMC,VISN 4,,Hospitals
401,4-401,ALLENTOWN OPC,False,VA,,1053362145,693B4,PENNSYLVANIA,OPC,VISN 4,WILKES-BARRE VAMC,Ambulatory Health Care Facilities
402,4-402,WILKES-BARRE (DENT),False,,,,693BY,PENNSYLVANIA,DENT,,WILKES-BARRE VAMC,
403,4-403,MILWAUKEE VAMC,False,VA,Clement J Zablocki,1073563417,695,WISCONSIN,VAMC,VISN 12,,Hospitals
404,4-404,LOS ANGELES,False,VA,LOS ANGELES,,6919AA,CALIFORNIA,NHC,VISN 22,WEST LA VAMC,
405,4-405,CLEMNT J ZABLOCKI DOM,False,VA,Clement J Zablocki,,695BU,WISCONSIN,DOM,VISN 12,MILWAUKEE VAMC,
406,4-406,HEALTH ADMINISTRATION CENTER,False,VA,,,741,COLORADO,OTHER,,,
407,4-407,HEALTH ELIGIBILITY CENTER,False,VA,,,742,GEORGIA,OTHER,,,
408,4-408,PERRY POINT ,False,VA,,,743,MARYLAND,CHEP,,,
409,4-409,ZZ BOSTON,True,VA,,,750,MASSACHUSETTS,OPC,,,
410,4-410,ZZ CHELSEA,True,,,,750DT,MASSACHUSETTS,STNB,,,
411,4-411,ZZ BROOKLYN (OC),True,VA,,,751,NEW YORK,OPC,,,
412,4-412,ZZ LOS ANGELES OC,True,VA,,,752,CALIFORNIA,OPC,,,
413,4-413,EL PASO VA HCS,False,VA,EL PASO HCS,1275633604,756,TEXAS,OC,VISN 18,,Ambulatory Health Care Facilities
414,4-414,EL PASO USAH,False,ARMY,EL PASO USAH,,756CN,TEXAS,USAH,VISN 18,EL PASO VA HCS,
415,4-415,COLUMBUS VAMC,False,VA,CHALMERS P. WYLIE VA OUTPATIENT CLINIC (757),1881648558,757,OHIO,VAMC,VISN 10,,Ambulatory Health Care Facilities
416,4-416,SOUTHERN NEVADA HCS,False,VA,SOUTHERN NEVADA HCS,1538118989,593,NEVADA,VAMC,VISN 22,,Hospitals
417,4-417,PHILADELPHIA MEM SRV NETWORK,False,,,,787,PENNSYLVANIA,MSN,,,
418,4-418,ATLANTA MEMORIAL SRVC NETWORK,False,,,,788,GEORGIA,MSN,,,
419,4-419,DENVER CEMETERY,False,,,,789,COLORADO,MSN,,,
420,4-420,ZZ NEW YORK (790),True,VA,,,790,NEW YORK,OTHER,,,
421,4-421,DENVER (DDC),False,VA,,,791,COLORADO,OTHER,,,
422,4-422,WASHINGTON PDC,False,VA,,,792,DISTRICT OF COLUMBIA,PDC,,,
423,4-423,HINES, IL (SUPPLY DEPOT),False,,,,793,ILLINOIS,OTHER,,,
424,4-424,SOMERVILLE (794),False,VA,,,794,NEW JERSEY,OTHER,,,
425,4-425,SUPPLY DEPOT - BELL,False,,,,795,CALIFORNIA,OTHER,,,
426,4-426,HINES, IL (NTL ACQ CENTER),False,,,,797,ILLINOIS,OTHER,,,
427,4-427,ANNAPOLIS CEMETERY,False,VA,,,801,MARYLAND,MSN,,,
428,4-428,BALTIMORE NATL CEMETARY,False,VA,,,802,MARYLAND,MSN,,,
429,4-429,BATH NATIONAL CEMETERY,False,VA,,,803,NEW YORK,MSN,,,
430,4-430,BEVERLY CEMETERY,False,VA,,,804,NEW JERSEY,MSN,,,
431,4-431,CALVERTON CEMETERY,False,VA,,,805,NEW YORK,MSN,,,
432,4-432,CAMP BUTLER  CEMETERY,False,VA,,,806,ILLINOIS,MSN,,,
433,4-433,CYPRESS HILLS CEMETERY,False,VA,,,808,NEW YORK,MSN,,,
434,4-434,DANVILLE CEMETERY,False,VA,,,809,ILLINOIS,MSN,,,
435,4-435,DAYTON NATIONAL CEMETARY,False,VA,,,810,OHIO,MSN,,,
436,4-436,FINN'S POINT CEMETERY,False,VA,,,811,NEW JERSEY,MSN,,,
437,4-437,GRAFTON, WV NATL CEMETERY,False,VA,,,812,WEST VIRGINIA,MSN,,,
438,4-438,INDIANTOWN GAP CEMETERY,False,VA,,,813,PENNSYLVANIA,MSN,,,
439,4-439,KEOKUK CEMETERY,False,VA,,,814,IOWA,MSN,,,
440,4-440,LONG ISLAND CEMETERY,False,VA,,,815,NEW YORK,MSN,,,
